FRACASO,ACTIVOS,TAMA¥O,TIPO.COMERCIO,REGION,ZONA,B11,B12,B13,B14,B21,B22,B23,B24,B31,B32,B33,B41,B42,B43,B44,B51,B52,B53,B61,B62,B63,B64,B65,B66,B67,B68,B69,B610,B611,A1,A2,A3,A4,A5
0,15368.88932,MEDIANA,POR MAYOR,CUNDINAMARCA,CAPITAL,0.010879544,0.023133379,0.041217431,0.052725932,0.055057858,0.117070559,0.2085881,0.266828907,0.438747662,0,0.438747662,0.025137101,0.640490641,0.987657738,0.548910076,0.057292844,1.459815509,2.251083763,0.011821887,0.283858836,0.163271424,0.301220421,0.464491844,0.258150414,0.263954935,0.470296365,0.071104307,1.78015698,0.539089123,0.548910076,0.378218878,0.187673037,1.279214426,2.126318793
0,16531.41553,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.004952135,0.008626991,0.022138676,0.014135184,0.188780027,0.328868951,0.843947013,0.538846418,0.596294243,0.014026137,0.61032038,0.134271195,0.886137184,0.951158012,0.35486377,0.225176071,1.486073687,1.595115203,0.077075442,0.430241401,0.037323784,0.508667664,0.545991449,0.203701784,0.223687061,0.574028123,0.216038582,1.421983558,0.462562868,0.35486377,0,0.500655353,0.638483708,1.742074926
0,4280.485437,PEQUE¥A,POR MAYOR,ATLANTICO,OTRAS,-0.03620155,-0.031588571,-0.070031057,-0.057545211,0.029909313,0.026098122,0.057858871,0.047543206,0.333688228,0.215246601,0.548934828,0.039219436,0.404690896,0.796460237,0.46277201,0.117533174,1.212781459,2.386839484,0.044946776,0.278317258,0.448980665,0.463789195,0.91276986,0.530352079,0.516935654,1.146033183,0.085279026,0.729434369,0.003860272,0.46277201,0.126057192,0.04800339,0.82170988,0.872575084
0,13631.71262,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,0.3659086,0.399626683,0.508506649,1.866393181,0.298059809,0.325525699,0.41421654,1.52031626,0.205160749,0.008956344,0.214117093,0.855361846,0.980171645,0.980171645,0.775010896,4.169227541,4.777578798,4.777578798,0.783191586,0.114246583,0,0.89747069,0.89747069,0.709620164,0.71957486,0.915626047,14.75986963,16.91355042,13.37335754,0.775010896,0.449923794,0.490765671,3.670341746,1.092148921
0,2161.462136,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.001023055,0.002692503,0.004823645,0.006094234,0.037622267,0.099015284,0.177386844,0.224112021,0.441811571,0,0.441811571,0.035659483,0.714709038,0.950298727,0.508487155,0.080711971,1.617678405,2.150914074,0.013549328,0.258014544,0.089515656,0.271563872,0.361079528,0.193206933,0.212091639,0.379964234,0.019541727,0.391667174,0.14955034,0.508487155,0,0.149305003,1.263408351,2.631826657
0,8652.706796,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.008977961,0.012726709,0.02352328,0.027728612,0.12797825,0.181415566,0.335317576,0.395263377,0.458973882,0,0.458973882,0.152054278,0.592745487,0.984525763,0.525551882,0.331291788,1.291457991,2.145058363,0.107265549,0.272939509,0.276378456,0.418147855,0.694526311,0.370746631,0.381662815,0.705442495,0.274596247,1.014075303,0.185210065,0.525551882,0.26819768,0.270285677,1.178773216,1.417549987
0,5493.619417,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.005517894,-0.012411551,-0.028108363,-0.022225429,0.037549556,0.084461255,0.191278882,0.151245209,0.518744471,0.039694736,0.558439207,0.001717458,0.550133069,0.818834852,0.300090381,0.003310798,1.060508786,1.578493647,0.000763543,0.243813127,0.119458711,0.24457667,0.36403538,0.133413369,0.196307901,0.444577291,0.002395837,0.767430268,0.043786788,0.300090381,0.01793487,0.135421589,0.790705214,2.249327663
0,977.3048544,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.015617349,-0.030228469,-0.049153058,-0.078512756,0.027276818,0.052796183,0.085849334,0.137128145,0.385013473,0,0.385013473,0.078824025,0.458099037,0.972641598,0.587628125,0.204730563,1.18982599,2.526253408,0.040723939,0.189473057,0.265835192,0.236673999,0.502509191,0.303594391,0.317728938,0.516643738,0.114862232,0.667541116,0.106500156,0.587628125,0.002218158,0.079992445,1.597311707,1.935569768
0,4831.351456,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.019790395,-0.052032844,-0.100044424,-0.108423759,0.03678272,0.096709012,0.185944043,0.201517998,0.479902605,0,0.479902605,0.17191056,0.714773661,0.926127894,0.446225289,0.358219686,1.489414006,1.929824685,0.065385198,0.206441801,0.080387373,0.271860074,0.352247447,0.169719236,0.197816069,0.38034428,0.589507674,2.451068495,0.805408869,0.446225289,0.346446515,0.14434181,1.08375614,2.629196895
1,798.3941748,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.003792838,-0.003572223,-0.004398883,-0.019008781,-0.006023918,-0.005673531,-0.006986461,-0.030190417,0.187924897,0,0.187924897,0.014736966,0.636436676,0.920793058,0.732868161,0.078419443,3.386654389,4.899792811,0.015647095,0.660094821,0.301917745,0.675741916,0.977659662,0.778128845,0.862227472,1.061758289,0.065863798,2.84442112,2.004529949,0.732868161,0,0.015036711,4.321274706,0.941833947
0,4125.838835,PEQUE¥A,POR MENOR,ATLANTICO,OTRAS,0.082441997,0.109913239,0.124568563,0.934249804,0.050453479,0.067265538,0.076234415,0.571749287,0.117648661,0,0.117648661,0.28970843,0.574108636,0.897998752,0.780350091,2.462488113,4.879856948,7.632885434,0.217299951,0.21168578,0.242938414,0.430618394,0.673556808,0.585312747,0.661820242,0.750064303,0.668531425,1.319790641,1.048304488,0.780350091,0.555998029,0.114760828,7.499884235,1.333219026
0,2838.699029,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.007256443,-0.006419013,-0.00793827,-0.033539977,0.062482691,0.055271877,0.068353671,0.288801019,0.047530453,0.143853486,0.191383939,0.005516029,0.368152743,0.766985148,0.719454695,0.116052514,7.745618178,16.13671016,0.006235654,0.191081731,0.450864408,0.416182251,0.867046659,0.813315344,0.914108775,1.130460819,0.014718314,0.982334943,0.855510341,0.719454695,0.079410033,0.079273431,4.225098854,0.88459501
0,14512.31262,MEDIANA,POR MAYOR,ATLANTICO,OTRAS,0.012725957,0.022254356,0.08543728,0.030092808,0.002523417,0.004412794,0.016941272,0.005967072,0.562593746,0.176930318,0.739524064,0.074644538,0.628424226,0.844023409,0.281429663,0.132679288,1.117012463,1.500236032,0.042684822,0.315333129,0.123288495,0.359358862,0.482647357,0.160933076,0.148950871,0.571841198,0.276586536,2.319863143,0.235238329,0.281429663,0.038152043,0.013142636,0.352221042,1.748737243
0,688.8621359,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.102017693,-0.072186604,-0.097348753,-0.279279635,-0.007104527,-0.005027086,-0.006779381,-0.019449074,0.258474285,0,0.258474285,0.002384807,0.023009368,0.531113377,0.272639092,0.009226475,0.089019952,2.054801614,0.003370327,0.028283007,0.718077815,0.032517982,0.750595797,0.385307103,1.047960961,1.413249655,0.009285037,0.087202926,-0.919144248,0.272639092,0.034252756,-0.005027086,2.868856824,0.707589064
0,1508.968932,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.02321045,0.041536356,0.063959202,0.118478815,0.043828889,0.078434167,0.120775802,0.223726589,0.350580447,0,0.350580447,0.277582292,0.72506724,0.790481062,0.439900615,0.791779162,2.068190757,2.25477795,0.155112546,0.249916966,0.03655314,0.405166427,0.441719567,0.245815768,0.362894619,0.558798419,1.693971301,4.423293839,2.283844632,0.439900615,0.346252132,0.124498205,1.85241236,1.789554098
0,15692.58641,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.031256326,-0.060687613,-0.098637793,-0.157735542,0.062748543,0.121833234,0.198020003,0.31666151,0.371180594,0.0135622,0.384742793,0.238438973,0.681841835,0.984150475,0.612969881,0.642379955,1.836954429,2.65140606,0.122804736,0.22743606,0.155699936,0.351173325,0.506873261,0.315701765,0.316879821,0.515036342,0.447655357,1.27671923,0.579849172,0.612969881,0,0.197407851,1.599139003,1.941610559
0,26744.85825,MEDIANA,POR MAYOR,ATLANTICO,OTRAS,0.130235799,0.001403446,0.101923441,0.00142304,-3.311709267,-0.035687605,-2.591766684,-0.036185871,0.986230394,0,0.986230394,0.001743617,0.976678713,0.985502708,-0.000727686,0.001767961,0.990314959,0.999262154,0.16180278,90.47123107,0.818841908,90.63303385,91.45187576,-0.067527229,1.27778063,92.79718362,0.238203727,133.4286501,-1.304899907,-0.000727686,0.031247747,-0.035687605,0.013961855,0.010776189
0,5314.817476,MEDIANA,POR MENOR,ANTIOQUIA,OTRAS,-0.006953483,-0.008294959,-0.009780783,-0.054603515,0.175849869,0.209775096,0.247350786,1.380893728,0.151912556,0,0.151912556,0.024836971,0.556578825,0.886946,0.735033443,0.16349518,3.663810544,5.83852989,0.020820289,0.272491663,0.276939568,0.466567841,0.74350741,0.61616244,0.710933133,0.838278102,0.062707822,1.404212929,1.020667542,0.735033443,0.171483599,0.299018375,5.582734341,1.192921534
0,3447.326214,PEQUE¥A,POR MAYOR,ATLANTICO,OTRAS,-0.002263244,-0.002368444,-0.003434712,-0.007629344,0.099650521,0.104282467,0.151230171,0.335919632,0.128177867,0.182260873,0.31043874,0.128920428,0.438344956,0.634698766,0.506520899,1.005793207,3.419817846,4.951703306,0.12319413,0.293933856,0.187632304,0.418874855,0.606507159,0.484022607,0.658932809,0.955582698,0.345870222,1.176000345,0.83212228,0.506520899,0.459047087,0.157421094,2.221247453,1.046481903
0,20411.84466,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.000553217,-0.001602033,-0.004195595,-0.002591604,0.024762037,0.071707176,0.187795241,0.116000438,0.60771354,0.010449437,0.618162977,0.009988447,0.53516371,0.915751168,0.308037628,0.016436111,0.880618376,1.506879653,0.003449227,0.180660286,0.131425073,0.184803593,0.316228667,0.106372049,0.131856575,0.345321609,0.026077358,1.391932203,-0.194657104,0.308037628,0.146609054,0.116371397,0.617696365,2.895851212
0,4780.456311,PEQUE¥A,POR MENOR,ATLANTICO,OTRAS,,0.007002967,0.009054737,0.030905031,,-0.023689225,-0.030629833,-0.104543719,0.226596345,0,0.226596345,0.013885071,0.653944412,0.658685338,0.432088993,0.061276676,2.885944225,2.906866565,,,,,,,,,0.630864895,28.24374815,17.948397,0.432088993,0,-0.018553715,3.413133854,0
1,4664.100971,PEQUE¥A,POR MAYOR,CUNDINAMARCA,CAPITAL,-0.018615238,-0.069167496,-0.41779275,-0.082890376,-0.012433304,-0.046197665,-0.279047968,-0.055363314,0.401828023,0.432617413,0.834445436,0.165108397,0.384406179,0.524353191,0.122525168,0.410893186,0.956643531,1.304919422,0.044436077,0.059020215,0.037664324,0.103456292,0.141120616,0.032975535,0.044556155,0.269132749,0.40212772,0.936235729,-0.042431558,0.122525168,0,-0.021706986,0.198400706,3.715638487
0,10783.73592,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,0.005627237,0.011084724,0.046815921,0.014523487,0.00166423,0.003278257,0.013845596,0.004295255,0.475631369,0.287596095,0.763227464,0.024248268,0.21792566,0.319441653,-0.156189716,0.050981221,0.458181849,0.671616033,0.012309801,0.091790383,0.051535297,0.110631471,0.162166769,-0.079290791,0.120199219,0.507656929,0.027064755,0.228878273,-0.301998688,-0.156189716,0,0.090843057,0.310225389,1.969834238
0,19484.01359,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,0.003197071,0.00335607,0.005262608,0.009263747,0.098090572,0.102968888,0.161464101,0.284224609,0.298525123,0.063754866,0.36227999,0.044601763,0.298050488,0.896971527,0.598446403,0.149407068,0.998410066,3.004676848,0.042488683,0.200529507,0.570546191,0.283929867,0.854476058,0.570094042,0.607506999,0.952623391,0.203057842,1.356930408,-0.002160866,0.598446403,0.35074727,0.156249005,1.760295983,1.049732779
0,2219.76699,PEQUE¥A,POR MAYOR,ATLANTICO,OTRAS,-0.080501313,-0.093287755,-0.193840166,-0.179835708,0.023755479,0.027528686,0.05720113,0.053068494,0.209944727,0.308794051,0.518738777,0.004639444,0.165845699,0.519386246,0.30944152,0.022098405,0.789949344,2.473918993,0.00400354,0.138927203,0.305082678,0.143114136,0.448196814,0.267028063,0.415297379,0.862935469,0.009347015,0.334126765,-0.088845629,0.30944152,0,0.027528686,0.927752548,1.158835204
0,9940.951456,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.001481287,-0.007465515,-0.015017763,-0.014845292,0.001012056,0.005100645,0.010260549,0.010142712,0.287502499,0.215385193,0.502887693,0.011463529,0.515530757,0.530697416,0.243194917,0.039872797,1.79313487,1.845888008,0.002274562,0.100015642,0.003009327,0.102290204,0.105299531,0.048254071,0.098635666,0.198417267,0.05550594,2.496178961,1.10410355,0.243194917,0.059855612,0.015993317,0.988515556,5.039883948
0,6674.782524,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,-0.008377799,-0.007793881,-0.010539232,-0.029920232,0.001544438,0.001436794,0.001942896,0.005515762,0.260488667,0,0.260488667,0.010643906,0.043831286,0.144224723,-0.116263944,0.040861303,0.168265616,0.553669857,0.011441348,0.035673779,0.107914916,0.047115127,0.155030043,-0.124974442,0.794915543,1.074920028,0.026565022,0.109393961,-0.540732687,-0.116263944,0,0.001436794,2.838938607,0.930301766
1,4549.914563,PEQUE¥A,POR MENOR,ANTIOQUIA,OTRAS,,-0.466204889,-0.467286554,-201.403626,,-0.028192595,-0.028258006,-12.17938931,0.002314779,0,0.002314779,0.004872521,0.190439167,1,0.997685221,2.104961832,82.27099237,432.0066794,,,,,,,,,0.234108034,9.149952245,9.03873501,0.997685221,0,-0.028192595,431.0066794,0
0,1139.064078,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.012627987,0.020157695,0.045421137,0.036241515,0.024728892,0.039474025,0.088946436,0.070970341,0.556204531,0,0.556204531,0.056871373,0.320223084,0.997414938,0.441210407,0.102249029,0.575729009,1.79325209,0.035627632,0.081155224,0.424233512,0.200606907,0.624840419,0.276400608,0.278020046,0.626459857,0.047522251,0.155771905,-0.308997794,0.441210407,0.252671561,0.039474025,0.797899773,1.596271474
0,2079.456311,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.018721017,0.013323979,0.019621911,0.041512347,0.021740789,0.015473188,0.022787,0.048208446,0.320964249,0,0.320964249,0.033225038,0.901956281,0.994941565,0.673977316,0.10351632,2.810145631,3.09985168,0.046683239,1.030800102,0.130650092,1.267304522,1.397954613,0.946979935,0.95408735,1.405062029,0.101639847,2.607164909,1.625292221,0.673977316,0.563117689,0.026375132,2.1156118,0.711712351
0,25710.8,MEDIANA,POR MAYOR,CUNDINAMARCA,CAPITAL,0.003954106,0.004112812,0.014485741,0.005743521,0.035108134,0.036517266,0.128617513,0.050996172,0.716078584,0,0.716078584,0.016917598,0.258244922,0.987715292,0.271636709,0.023625337,0.360637684,1.379339244,0.01626478,0.232014956,0.701321477,0.248279735,0.949601212,0.261154758,0.272965422,0.961411876,0.411961591,6.288539886,-11.14873902,0.271636709,0.169552486,0.056183381,0.396494774,1.040136933
0,1853.78835,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.101033883,0.115170355,0.265996361,0.203114145,0.05081852,0.057928953,0.13379216,0.102163354,0.489184023,0.077838795,0.567022818,0.125700391,0.307667481,0.769517736,0.280333713,0.256959315,0.628940167,1.573063917,0.110271421,0.159631719,0.405160901,0.26990314,0.675064041,0.245924428,0.379831825,0.877255987,0.703625892,1.722212663,-1.016064766,0.280333713,0.184248948,0.088821806,0.763597458,1.139918125
0,1272.106796,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.004172601,-0.007055278,-0.02705727,-0.009543878,0.040424017,0.068351288,0.262129887,0.092460754,0.371044336,0.368202155,0.73924649,0.004923256,0.162229715,0.988720818,0.617676482,0.013268647,0.43722461,2.664697243,0.002911691,0.09303349,0.488799715,0.095945181,0.584744896,0.365303495,0.154213688,0.59141558,0.010191983,0.335843244,-0.432281962,0.617676482,0,0.111661742,0.352728776,1.690858397
0,4578.753398,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.176523308,-0.212342365,-0.601373352,-0.328243878,-0.217966694,-0.262195196,-0.742561212,-0.405307569,0.646904267,0,0.646904267,0.123592829,0.502553236,0.800257223,0.153352956,0.191052734,0.776858743,1.237056646,0.102744523,0.315035318,0.24748567,0.417779841,0.665265511,0.127484551,0.293533638,0.831314598,0.437529793,1.779083909,-0.511015706,0.153352956,0.230722554,-0.243736459,0.545823782,1.202914038
1,6130.685437,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.01169299,0.006645779,0.335591123,0.006780046,-0.293139991,-0.166607822,-8.413175505,-0.169973848,0.362877402,0.617319395,0.980196797,0.03750314,0.326079113,0.781861031,0.418983629,0.103349339,0.898593054,2.154614827,0.065985318,0.424835478,0.801930583,0.573723535,1.375654118,0.737185422,0.034842966,1.759461161,0.129838337,0.993688422,-0.262617016,0.418983629,0,-0.166607822,0.020203293,0.568355825
0,1035.500971,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.038110479,-0.189647022,-1.951412922,-0.210061762,0.007794684,0.038788246,0.399119819,0.042963645,0.902815534,0,0.902815534,0.004021435,0.927819407,0.927819407,0.025003873,0.004454327,1.02769544,1.02769544,0.000808127,0.185641635,0,0.186449761,0.186449761,0.005024648,0.019529685,0.200954798,0.002822677,0.651243716,0.017550415,0.025003873,0,0.057734146,0.107645983,4.976243474
0,4601.469903,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.007661519,-0.009701502,-0.024937297,-0.015879004,0.028635176,0.03625968,0.09320396,0.059348293,0.610964166,0,0.610964166,0.342562859,0.743842913,0.965072305,0.35410814,0.560692227,1.217490247,1.579589049,0.270530454,0.316900891,0.174710382,0.587431345,0.762141728,0.279648051,0.307231325,0.789725001,0.685764725,1.489073372,0.266005363,0.35410814,0.121561231,0.064046944,0.636757204,1.266263571
0,18794.43883,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.001339294,-0.002219754,-0.004356556,-0.004525678,0.089987117,0.149145145,0.29271681,0.304080134,0.404382672,0.086097069,0.490479741,0.00265417,0.324193361,0.629711114,0.225328442,0.006563511,0.80169944,1.55721587,0.001601401,0.178398349,0.184334943,0.195602921,0.379937865,0.135952511,0.307420395,0.603352643,0.005719465,0.694287329,-0.177115846,0.225328442,0.173882442,0.22962217,1.038820195,1.657405519
0,2080.584466,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.024095719,-0.017236086,-0.066909497,-0.023216805,0.034588965,0.024742088,0.096047364,0.033327301,0.742397009,0,0.742397009,0.00824321,0.066895556,0.805189645,0.062792637,0.011103507,0.090107523,1.08458094,0.01152385,0.081994855,1.03212099,0.093518705,1.125639696,0.087782903,0.360124046,1.397980838,0.063718275,0.517088521,-5.221483596,0.062792637,0.095468281,0.024742088,0.346988186,0.715317387
0,550.2660194,PEQUE¥A,POR MENOR,ATLANTICO,OTRAS,-0.002763423,-0.006470736,-0.017592236,-0.010235555,0.005986858,0.014018618,0.038112949,0.022174962,0.632182281,0,0.632182281,0.018547347,0.339169838,0.910780367,0.278598086,0.029338607,0.536506397,1.440692651,0.007920918,0.136926567,0.244114714,0.144847486,0.3889622,0.118979425,0.157081986,0.427064761,0.033629378,0.614970467,-0.531279551,0.278598086,0.198071621,0.0407507,0.581822252,2.341565242
0,8858.528155,MEDIANA,POR MAYOR,VALLE,OTRAS,-0.018223244,-0.023631809,-0.038347982,-0.061580697,0.001865292,0.002418902,0.003925218,0.006303269,0.363328998,0.020424521,0.383753519,0.013767787,0.644320368,0.882042008,0.51871301,0.037893443,1.773379973,2.427667522,0.010616781,0.486193302,0.183314763,0.496856054,0.680170817,0.3999962,0.475207381,0.771131999,0.070414241,3.295019955,1.436802936,0.51871301,0.000374407,0.034590075,1.605839297,1.296794844
0,6515.500971,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.028897891,0.013098991,0.014385713,0.146448304,0.041218894,0.018683921,0.020519255,0.2088885,0.08944447,0,0.08944447,0.033754605,0.295937346,0.526931673,0.437487202,0.377380573,3.308615332,5.891159857,0.074466568,0.574335364,0.509600231,0.65287205,1.162472281,0.965147423,2.008790928,2.206115785,0.596946,5.233615162,3.651800827,0.437487202,0.182763996,0.029228224,10.180121,0.453285365
0,6448.190291,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.011186875,0.021220965,0.053120901,0.035337901,0.05803165,0.110083251,0.275563412,0.18331452,0.60051572,0,0.60051572,0.078251567,0.815472525,0.996108064,0.395592344,0.130307274,1.357953667,1.658754351,0.041251212,0.280939868,0.0952241,0.429885709,0.525109809,0.208541048,0.210592727,0.527161487,0.118292305,1.232743686,0.324948585,0.395592344,0,0.177409126,0.665235341,1.896951928
0,1753.957282,PEQUE¥A,POR MAYOR,VALLE,OTRAS,-0.103068812,-0.050907875,-0.090357709,-0.116601732,0.021156111,0.010449453,0.018547005,0.023933906,0.108675318,0.327920897,0.436596216,0.027569586,0.099597577,0.12921867,0.020543351,0.253687645,0.916469156,1.189034195,0.055817777,0.131812084,0.059971287,0.20164668,0.261617967,0.041592363,1.14067536,2.024614302,0.124451699,0.418340826,-0.072229771,0.020543351,0.089403679,0.022835261,1.290445872,0.493921237
0,3538.801942,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.004231151,-0.003594219,-0.017102637,-0.004550542,-0.011957666,-0.010157631,-0.048333803,-0.012860298,0.753402956,0.036441195,0.789844151,0.00376416,0.103068866,0.881393949,0.127990992,0.004996211,0.136804436,1.169883847,0.004431207,0.116902501,0.916252131,0.121333708,1.037585839,0.150672286,0.247397584,1.177210078,0.007079345,0.193844058,-1.223098728,0.127990992,0.00901769,0.00706687,0.266072552,0.849466054
0,4848.009709,PEQUE¥A,POR MAYOR,VALLE,OTRAS,-0.002181197,-0.002503722,-0.005633028,-0.004506922,0.031958091,0.036683612,0.082533041,0.066033758,0.555528162,0,0.555528162,0.003751419,0.502524878,0.918727143,0.363198981,0.006752887,0.904589384,1.653790403,0.003268167,0.432530339,0.362587785,0.437790463,0.800378248,0.316412295,0.387215719,0.871181672,0.01252468,1.670121521,-0.184593309,0.363198981,0.381504306,0.073866304,0.800088759,1.147866206
0,9392.264078,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,0.030100188,0.024794431,0.05110729,0.048158058,0.038457892,0.031678924,0.065297887,0.061529763,0.514855294,0,0.514855294,0.053514894,0.230765319,0.989313534,0.47445824,0.103941621,0.448213937,1.92153707,0.064966537,0.215180214,0.920869823,0.280146751,1.201016575,0.57598748,0.588960742,1.213989836,0.147691643,0.636871466,-0.784038088,0.47445824,0.360206894,0.071940004,0.942293322,0.823730126
0,2659.596117,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.000705323,0.001199198,0.001692493,0.004114445,0.057847734,0.098353458,0.138811543,0.33745036,0.291460522,0,0.291460522,0.142214776,0.957379641,0.980265991,0.688805469,0.487938382,3.284766096,3.363289078,0.08364528,0.479284096,0.013460873,0.563094006,0.576554879,0.405128973,0.416735761,0.588161667,0.604208724,4.067489678,2.829200692,0.688805469,0.569272755,0.149202293,2.430996393,1.700212808
0,3696.28932,PEQUE¥A,POR MAYOR,ATLANTICO,OTRAS,-0.0190446,-0.036156976,-0.195453188,-0.044363868,0.015038591,0.0285514,0.154339848,0.035031983,0.546273272,0.268736264,0.815009536,0.043621642,0.628324997,0.996430286,0.450157014,0.079853151,1.150202709,1.824050959,0.022976388,0.303401126,0.193888389,0.330951294,0.524839684,0.237106668,0.097438163,0.526719923,0.112506223,1.62053671,0.211622701,0.450157014,0.123235667,0.049121465,0.226979508,1.898542196
0,10047.95534,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.022764683,0.017673227,0.049201143,0.027580096,0.023686614,0.018388962,0.051193705,0.028697043,0.261072933,0.379723488,0.640796421,0.02308422,0.62647293,0.824230223,0.56315729,0.088420578,2.399608891,3.157088001,0.029734522,0.777218162,0.254728928,0.806952684,1.061681612,0.725396525,0.462686061,1.28808867,0.225989443,6.133032472,3.57718577,0.56315729,0.162942286,0.029723811,0.56055803,0.776344069
0,868.8601942,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.011248666,0.028148192,0.049337157,0.065541275,0.039958371,0.09999016,0.175259221,0.232820726,0.429472759,0,0.429472759,0.063006181,0.532826971,0.980225323,0.550752564,0.146705885,1.240653708,2.28239231,0.025178721,0.173683975,0.178790686,0.21292993,0.391720616,0.22009341,0.227995826,0.399623033,0.094341627,0.7451145,0.102048089,0.550752564,0.15109858,0.165813448,1.328436388,2.502358269
0,6998.487379,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,-0.052307997,-0.147005592,-0.504734637,-0.207416241,0.019215593,0.054003208,0.185416687,0.07619535,0.52480747,0.183939304,0.708746773,0.0548371,0.216920251,0.928636017,0.403828547,0.104489937,0.41333301,1.769479419,0.019512311,0.053617756,0.253244966,0.077185253,0.330430219,0.143691557,0.103634649,0.355823179,0.057445143,0.215298289,-0.334468937,0.403828547,0.804104131,0.095665957,0.410941167,2.81038465
0,7165.827184,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.176507264,-0.199308865,-0.304339794,-0.57752149,0.10998678,0.124195117,0.189642926,0.359870339,0.345110733,0,0.345110733,0.173216234,0.552411442,0.915575283,0.57046455,0.501914942,1.600678822,2.652989881,0.153399718,0.159659456,0.321616684,0.489213726,0.81083041,0.505201498,0.579967745,0.885596657,0.519341335,1.656254089,0.621534277,0.57046455,0.305577544,0.124195117,1.897620687,1.129182221
0,15285.61359,MEDIANA,POR MAYOR,VALLE,OTRAS,-0.063416778,-0.300915477,-0.841057043,-0.468556944,-0.0150483,-0.071404864,-0.199576188,-0.111184859,0.642217517,0,0.642217517,0.029770397,0.583485613,0.590591561,-0.051625956,0.04635563,0.908548269,0.919612975,0.006273997,0.07476888,0.001497551,0.122967346,0.124464897,-0.010879971,0.07540128,0.210746148,0.132612433,2.557102248,-0.303659959,-0.051625956,0.218063381,-0.063977592,0.557104833,4.7450452
0,3247.625243,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.024188948,-0.018966477,-0.048292293,-0.031233049,0.011096364,0.008700623,0.022153459,0.014327753,0.307220939,0.300035717,0.607256656,0.023546533,0.047246736,0.582609708,0.275388768,0.076643646,0.153787487,1.896386715,0.030030135,0.01960225,0.682776623,0.060256254,0.743032877,0.351217815,0.500886293,1.275352722,0.077165384,0.154834367,-0.85197295,0.275388768,0.048960311,0.017310718,0.646750167,0.784096809
0,4480.700971,PEQUE¥A,POR MAYOR,VALLE,OTRAS,0.000192021,0.000256432,0.000770626,0.000384315,0.043731677,0.058400884,0.175505858,0.08752572,0.39997078,0.26727176,0.667242539,0.059343015,0.719430699,0.87338417,0.473413391,0.148368377,1.798708146,2.183619941,0.044437163,0.484569677,0.115283248,0.538723206,0.654006453,0.354500829,0.24917503,0.748818762,0.204439405,2.435796484,1.057878835,0.473413391,0.075938771,0.090716536,0.498705404,1.335436625
0,2253.621359,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.008613893,-0.009236756,-0.017835973,-0.019158319,0.00105967,0.001136294,0.002194158,0.002356832,0.430177434,0.05195026,0.482127694,0.000695189,0.161930849,0.303190218,-0.126987216,0.001616052,0.376428043,0.704802703,0.00064831,0.143356714,0.131733816,0.151011355,0.282745171,-0.118424078,0.482950587,0.93256693,0.002476372,0.550060732,-0.982298652,-0.126987216,0.10225228,0.007858658,1.074139306,1.072309095
